datetime,actual_power,baseline_power,z_score,deviation_pct,severity,explanation,recommendation,potential_saving_kwh,potential_cost_saving
2008-07-29 08:00:00,1.9135,0.542175,6.835488966772602,252.9303269239637,High,Consumption is 252.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage.,0.4113975,3.29118
2008-07-31 22:00:00,3.03136666666667,0.8707097222222214,3.551218782972385,248.14893980166315,Moderate,Consumption is 248.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6481970833333346,5.185576666666677
2008-08-02 20:00:00,0.938666666666667,0.3428833333333334,4.429683992399097,173.75686579497403,Moderate,Consumption is 173.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.17873500000000006,1.4298800000000005
2008-08-03 08:00:00,1.00466666666667,0.3449555555555556,3.7611570176768594,191.2452489853774,Moderate,Consumption is 191.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.19791333333333427,1.5833066666666742
2008-08-04 09:00:00,0.961766666666667,0.33045555555555556,4.1924619740050435,191.04266837026336,Moderate,Consumption is 191.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.1893933333333334,1.5151466666666673
2008-08-04 17:00:00,1.0728813559322,0.35285277777777785,3.650598131134216,204.05920641721198,Moderate,Consumption is 204.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.2160085734463266,1.7280685875706128
2008-08-04 18:00:00,2.1712,0.38553672316384174,7.28096875656639,463.16295427901525,High,Consumption is 463.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.5356989830508474,4.285591864406779
2008-08-04 19:00:00,2.56606666666667,0.4636353342749528,4.797174822304097,453.4665882788171,Moderate,Consumption is 453.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6307293997175152,5.0458351977401215
2008-08-07 12:00:00,0.178266666666667,0.2346166666666667,-3.1594457209901696,-24.017901541521503,Moderate,Consumption is -24.0% above the recent 24-hour baseline.,Review active loads and consider shifting flexible electricity usage.,0.0,0.0
2008-08-09 15:00:00,1.24456666666667,0.2043222222222222,28.007446066294765,509.11958235902057,Critical,Consumption is 509.1% above the recent 24-hour baseline. The event occurred during a weekend.,Investigate high-load sources immediately. Switch off or postpone non-essential equipment.,0.31207333333333426,2.496586666666674
2008-08-10 18:00:00,0.3005,0.2028722222222222,3.63349483018338,48.12279212421613,Moderate,Consumption is 48.1% above the recent 24-hour baseline. The event occurred during a weekend.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.029288333333333333,0.23430666666666666
2008-08-10 19:00:00,0.4147,0.20649999999999993,6.227419916178158,100.82324455205818,High,Consumption is 100.8% above the recent 24-hour baseline. The event occurred during a weekend.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.06246000000000002,0.4996800000000002
2008-08-31 14:00:00,1.61193333333333,0.1945958333333333,51.3687819269665,728.3493565723815,Critical,Consumption is 728.3% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Investigate high-load sources immediately. Switch off or postpone non-essential equipment.,0.42520124999999903,3.4016099999999923
2008-08-31 15:00:00,2.40186666666667,0.25284722222222206,7.390864640217233,849.9280417467749,High,Consumption is 849.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage.,0.6447058333333343,5.1576466666666745
2008-08-31 16:00:00,2.1426,0.34708055555555556,3.420667816223841,517.3206668320674,Moderate,Consumption is 517.3% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5386558333333332,4.309246666666666
2008-08-31 17:00:00,2.88796666666667,0.42676944444444437,3.850932724162021,576.7041793318025,Moderate,Consumption is 576.7% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7383591666666676,5.9068733333333405
2008-09-04 21:00:00,2.8183,0.7833069444444445,3.8816225918827945,259.7950994803016,Moderate,Consumption is 259.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6104979166666665,4.883983333333332
2008-09-06 10:00:00,2.58226666666667,0.6013513888888891,3.6148228630960597,329.410609899463,Moderate,Consumption is 329.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5942745833333343,4.754196666666674
2008-09-07 16:00:00,3.0475,0.9798944444444446,3.048413830626094,211.00288579835689,Moderate,Consumption is 211.0% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6202816666666665,4.962253333333332
2008-09-14 12:00:00,3.5746,0.9285208333333338,3.2623449283451453,284.9778994368281,Moderate,Consumption is 285.0% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.7938237499999999,6.3505899999999995
2008-09-17 10:00:00,2.93833333333333,0.8288902777777776,3.8659462349925238,254.4900226373612,Moderate,Consumption is 254.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6328329166666656,5.062663333333325
2008-09-21 12:00:00,3.28536666666667,0.650316666666667,5.577428585640872,405.1949050462598,Moderate,Consumption is 405.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.790515000000001,6.324120000000008
2008-09-22 20:00:00,4.29123333333333,0.8563902777777775,4.595826585023559,401.0838451445908,Moderate,Consumption is 401.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0304529166666656,8.243623333333325
2008-09-26 19:00:00,2.93466666666667,0.9145097222222226,3.0483126070750726,220.90054324797612,Moderate,Consumption is 220.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6060470833333341,4.848376666666673
2008-09-30 21:00:00,3.4837,0.9391291666666662,3.274370882277736,270.95003793407915,Moderate,Consumption is 271.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7633712500000001,6.1069700000000005
2008-10-03 20:00:00,3.56243333333333,0.9857569444444451,3.5422498029479783,261.390640300389,Moderate,Consumption is 261.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7730029166666653,6.1840233333333225
2008-10-07 07:00:00,2.89516666666667,0.7183527777777781,3.8815285584751638,303.02853364371447,Moderate,Consumption is 303.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6530441666666675,5.22435333333334
2008-10-07 21:00:00,3.2826,1.1370222222222224,3.0485903613295937,188.70148145252702,Moderate,Consumption is 188.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6436733333333332,5.149386666666666
2008-10-12 19:00:00,4.90773333333333,1.067294444444444,5.419811987016877,359.82937125545885,Moderate,Consumption is 359.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1521316666666657,9.217053333333325
2008-10-12 20:00:00,4.91363333333333,1.1663249999999994,3.674572787321279,321.29194978529415,Moderate,Consumption is 321.3% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.124192499999999,8.993539999999992
2008-10-17 20:00:00,4.9791,1.130058333333333,4.581140684341024,340.6055734585974,Moderate,Consumption is 340.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1547125,9.2377
2008-10-18 23:00:00,5.00816666666667,1.3633486111111115,3.4192591174060447,267.3430717463437,Moderate,Consumption is 267.3% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,1.0934454166666676,8.747563333333341
2008-10-20 20:00:00,3.18396666666667,1.077230555555556,3.1244130627164233,195.56965779016687,Moderate,Consumption is 195.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6320208333333343,5.056166666666674
2008-10-23 07:00:00,4.04113333333333,1.144352777777778,4.08005005637861,253.13702311107411,Moderate,Consumption is 253.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8690341666666657,6.952273333333325
2008-10-24 19:00:00,3.96576666666667,1.1250083333333332,3.220130157532238,252.5099814075455,Moderate,Consumption is 252.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8522275000000011,6.817820000000009
2008-10-24 20:00:00,4.73903333333333,1.2251430555555556,3.334734874968956,286.81469170833765,Moderate,Consumption is 286.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.054167083333332,8.433336666666657
2008-10-24 21:00:00,5.35686666666667,1.2685722222222224,3.4806759313105093,322.27526133930115,Moderate,Consumption is 322.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.2264883333333343,9.811906666666674
2008-10-27 16:00:00,1.16526666666667,0.36765972222222226,3.603092514570401,216.9416164554341,Moderate,Consumption is 216.9% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.23928208333333434,1.9142566666666747
2008-10-28 03:00:00,1.0841,0.36276527777777795,3.24377415745507,198.84337515458026,Moderate,Consumption is 198.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.21640041666666665,1.7312033333333332
2008-10-28 18:00:00,1.7671,0.36080277777777775,6.746908044129282,389.7689565706103,High,Consumption is 389.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.4218891666666666,3.3751133333333327
2008-10-28 19:00:00,2.8276,0.4233069444444444,6.8011287719492355,567.9786469629014,High,Consumption is 568.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.7212879166666667,5.770303333333334
2008-10-28 20:00:00,2.4787,0.5282430555555555,3.231757116686449,369.23475357250845,Moderate,Consumption is 369.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.5851370833333333,4.681096666666666
2008-10-28 21:00:00,3.31453333333333,0.6199208333333334,3.743360458391595,434.6704216264167,Moderate,Consumption is 434.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8083837499999988,6.467069999999991
2008-10-30 14:00:00,1.477,0.778554166666667,3.215639537888161,89.71062814083793,Moderate,Consumption is 89.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.20953374999999994,1.6762699999999995
2008-10-31 12:00:00,1.8485,0.588675,3.768176942083506,214.01027731770506,Moderate,Consumption is 214.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.37794750000000005,3.0235800000000004
2008-11-02 03:00:00,1.45336666666667,0.5769097222222219,4.274183341959747,151.92272043334407,Moderate,Consumption is 151.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.26293708333333443,2.1034966666666755
2008-11-02 23:00:00,1.45726666666667,0.5932013888888892,3.592809496737971,145.6613713255527,Moderate,Consumption is 145.7% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.2592195833333342,2.073756666666674
2008-11-04 17:00:00,2.13286666666667,0.4921222222222223,6.374234334490971,333.40181978280066,High,Consumption is 333.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.49222333333333423,3.937786666666674
2008-11-04 18:00:00,3.736,0.544151388888889,7.656402222471042,586.5736404033803,High,Consumption is 586.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.9575545833333333,7.660436666666667
2008-11-04 20:00:00,4.44613333333333,0.7555388888888892,4.085024575170825,488.4718045250992,Moderate,Consumption is 488.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.1071783333333323,8.857426666666658
2008-11-08 22:00:00,3.7183,1.0396402777777773,3.869632715384682,257.652553433947,Moderate,Consumption is 257.7% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8035979166666669,6.428783333333335
2008-11-15 15:00:00,4.1835,1.1101527777777778,4.633411598352258,276.8400245211496,Moderate,Consumption is 276.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.9220041666666668,7.376033333333335
2008-11-15 17:00:00,4.5308,1.388102777777778,3.1966119028428963,226.40234372654916,Moderate,Consumption is 226.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.9428091666666666,7.542473333333333
2008-11-18 07:00:00,3.2643,1.0762291666666663,3.5425197611951424,203.30900714299548,Moderate,Consumption is 203.3% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6564212500000001,5.2513700000000005
2008-11-22 21:00:00,3.89316666666667,1.0050388888888893,4.795486257382979,287.3647785878934,Moderate,Consumption is 287.4% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8664383333333342,6.931506666666674
2008-11-23 12:00:00,4.15833333333333,1.1908282485875705,3.7764322381675384,249.19673246460917,Moderate,Consumption is 249.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8902515254237277,7.122012203389821
2008-11-23 18:00:00,6.56053333333333,1.7688004708097933,3.9898980039030514,270.9029617303179,Moderate,Consumption is 270.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.437519858757061,11.500158870056488
2008-11-27 19:00:00,3.78103333333333,1.5206486111111106,3.139804121655694,148.64609126039954,Moderate,Consumption is 148.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6781154166666659,5.424923333333327
2008-11-30 20:00:00,5.9305,1.5614569444444444,4.104979841042531,279.8055412991251,Moderate,Consumption is 279.8% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.310712916666667,10.485703333333335
2008-12-06 10:00:00,4.2289,1.387733333333333,3.1537331185414965,204.73433897002315,Moderate,Consumption is 204.7% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.85235,6.8188
2008-12-09 20:00:00,3.99756666666667,1.343755555555556,3.250324528720716,197.49210339182073,Moderate,Consumption is 197.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7961433333333341,6.369146666666673
2008-12-13 16:00:00,4.011,1.3061930555555554,3.137972756633277,207.075587558841,Moderate,Consumption is 207.1% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8114420833333335,6.491536666666668
2008-12-26 14:00:00,2.2485,0.6529180555555559,4.037292007521961,244.3770593978739,Moderate,Consumption is 244.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.47867458333333324,3.829396666666666
2008-12-27 01:00:00,2.7415,0.9061944444444445,3.151117504538193,202.5288906599638,Moderate,Consumption is 202.5% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.5505916666666666,4.404733333333333
2008-12-29 18:00:00,1.1984,0.35336944444444446,4.128223486405257,239.1351512817086,Moderate,Consumption is 239.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.2535091666666666,2.028073333333333
2008-12-30 04:00:00,1.29386666666667,0.36143611111111107,3.72169017200805,257.9793570402033,Moderate,Consumption is 258.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.2797291666666677,2.2378333333333416
2008-12-30 15:00:00,1.5488,0.46576944444444485,3.149330647906374,232.52503324844758,Moderate,Consumption is 232.5% above the recent 24-hour baseline.,Review active loads and consider shifting flexible electricity usage.,0.3249091666666665,2.599273333333332
2008-12-30 16:00:00,2.08003333333333,0.5182625000000004,3.844516457488917,301.347451018225,Moderate,Consumption is 301.3% above the recent 24-hour baseline.,Review active loads and consider shifting flexible electricity usage.,0.46853124999999884,3.7482499999999908
2008-12-30 17:00:00,2.57123333333333,0.5937000000000002,3.86014313819384,333.0862949862438,Moderate,Consumption is 333.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.593259999999999,4.746079999999992
2008-12-31 19:00:00,3.15303333333333,1.1060569444444446,3.090393417374739,185.06971084721596,Moderate,Consumption is 185.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6140929166666657,4.912743333333325
2008-12-31 20:00:00,4.17896666666667,1.1764916666666665,3.8436270939739092,255.20580256270446,Moderate,Consumption is 255.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.9007425000000011,7.205940000000009
2009-01-01 20:00:00,3.4588,0.8835875000000003,3.0224985232811448,291.44963005927525,Moderate,Consumption is 291.4% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7725637499999999,6.180509999999999
2009-01-07 14:00:00,3.67523333333333,1.1613902777777783,3.527234481303944,216.45118817126462,Moderate,Consumption is 216.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.7541529166666655,6.033223333333324
2009-01-16 17:00:00,4.15126666666667,1.2713125000000007,3.0993242533933625,226.53392982973642,Moderate,Consumption is 226.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.8639862500000008,6.911890000000007
2009-01-16 19:00:00,4.9582,1.5135638888888898,3.033173031447104,227.58445391028874,Moderate,Consumption is 227.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0333908333333328,8.267126666666663
2009-01-16 20:00:00,6.51963333333333,1.6014180555555564,3.7501814635137034,307.11626240979086,Moderate,Consumption is 307.1% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.475464583333332,11.803716666666656
2009-01-21 21:00:00,3.5802,1.1560388888888888,3.3104767172704017,209.69546391653492,Moderate,Consumption is 209.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.7272483333333334,5.817986666666667
2009-01-24 11:00:00,5.0734,1.2680944444444442,4.714968789837366,300.0806108903561,Moderate,Consumption is 300.1% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,1.1415916666666668,9.132733333333334
2009-01-25 13:00:00,4.33043333333333,1.7304916666666672,3.225419412655801,150.24294636880626,Moderate,Consumption is 150.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.7799824999999988,6.23985999999999
2009-01-28 15:00:00,4.20936666666667,1.3171777777777771,3.424729613982768,219.57467987110527,Moderate,Consumption is 219.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8676566666666676,6.941253333333341
2009-01-31 17:00:00,5.0725,1.667300000000001,3.112821421324064,204.23439093144586,Moderate,Consumption is 204.2% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.0215599999999996,8.172479999999997
2009-02-04 07:00:00,3.36876666666667,1.344059722222222,3.149141590145116,150.64114421172206,Moderate,Consumption is 150.6% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6074120833333344,4.859296666666675
2009-02-04 08:00:00,4.0461,1.397784722222222,3.5229922822876896,189.46517555059845,Moderate,Consumption is 189.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.7944945833333333,6.355956666666667
2009-02-07 11:00:00,3.71033333333333,1.241365277777778,3.0633569345585974,198.89134163437853,Moderate,Consumption is 198.9% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.7406904166666657,5.9255233333333255
2009-02-11 12:00:00,4.24926666666667,1.3987430555555556,4.164568097453209,203.7917971988742,Moderate,Consumption is 203.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.8551570833333343,6.841256666666674
2009-02-11 18:00:00,5.2338,1.5313263888888888,3.667750567209155,241.78213331761222,Moderate,Consumption is 241.8% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,1.110742083333333,8.885936666666664
2009-02-14 11:00:00,3.4953,1.1864037356321837,3.230770813169845,194.61303054120143,Moderate,Consumption is 194.6% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.6926688793103449,5.5413510344827595
2009-02-16 18:00:00,1.95496666666667,0.6066722222222218,4.880647749637227,222.24430179210887,Moderate,Consumption is 222.2% above the recent 24-hour baseline.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.40448833333333445,3.2359066666666756
2009-02-16 19:00:00,3.1627,0.6494874999999998,6.5114910102587595,386.95317461844934,High,Consumption is 387.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.75396375,6.03171
2009-02-20 08:00:00,1.24533333333333,0.5206749999999999,3.0880637451658752,139.17670971975423,Moderate,Consumption is 139.2% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.21739749999999905,1.7391799999999924
2009-02-20 12:00:00,1.746,0.6281222222222222,3.6442131670778024,177.97137853567068,Moderate,Consumption is 178.0% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage.,0.3353633333333333,2.6829066666666663
2009-02-20 17:00:00,3.42476666666667,0.6642944444444446,7.4279183616286835,415.54949696001637,High,Consumption is 415.5% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,0.8281416666666676,6.62513333333334
2009-02-20 18:00:00,2.96103333333333,0.7757861111111114,3.23556406751781,281.68166340235473,Moderate,Consumption is 281.7% above the recent 24-hour baseline. High sub-metering activity indicates significant appliance/load usage.,Review active loads and consider shifting flexible electricity usage. Consider shifting flexible loads away from evening peak hours.,0.6555741666666655,5.244593333333324
2009-02-22 16:00:00,3.7188,0.4568680555555555,14.988948661166578,713.9768046329934,Critical,Consumption is 714.0% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Investigate high-load sources immediately. Switch off or postpone non-essential equipment.,0.9785795833333333,7.828636666666666
2009-02-22 17:00:00,4.82943333333333,0.5986555555555554,6.055502240287811,706.7131906679779,High,Consumption is 706.7% above the recent 24-hour baseline. The event occurred during a weekend. High sub-metering activity indicates significant appliance/load usage.,Reduce non-essential loads and shift flexible equipment usage. Consider shifting flexible loads away from evening peak hours.,1.2692333333333323,10.153866666666659
